2022-10-11 22:24:32,111 INFO    SenderThread:9943 [sender.py:send_request_log_artifact():1206] logged artifact model-eternal-silence-41 - {'id': 'QXJ0aWZhY3Q6MjIwNjAyNTgw', 'digest': '523889befe686ecc6fcaff09e9306e8b', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMwNjMzMjM0', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjIwNjAyNDAz', 'versionIndex': 0}}, 'version': 'latest'}
2022-10-11 22:24:32,569 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: stop_status
2022-10-11 22:24:32,823 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/config.yaml
2022-10-11 22:24:32,927 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:32,928 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,929 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:32,930 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:32,931 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,932 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:32,932 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:32,933 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,933 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:32,934 DEBUG   SenderThread:9943 [sender.py:send():301] send: stats
2022-10-11 22:24:32,934 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,935 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:32,935 DEBUG   SenderThread:9943 [sender.py:send():301] send: files
2022-10-11 22:24:32,935 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file media/graph/graph_summary_bafc0b1af6e99409377a.graph.json with policy now
2022-10-11 22:24:32,936 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,936 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:32,955 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:32,956 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:32,957 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:32,957 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:32,957 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:33,237 INFO    Thread-31 :9943 [upload_job.py:push():139] Uploaded file /var/folders/vx/s824ddgd1dd1mncs795lv8340000gp/T/tmp07yfcdw6wandb/3dp3vsy5-media/graph/graph_summary_bafc0b1af6e99409377a.graph.json
2022-10-11 22:24:33,826 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:34,207 INFO    Thread-32 :9943 [upload_job.py:push():139] Uploaded file /var/folders/vx/s824ddgd1dd1mncs795lv8340000gp/T/tmp07yfcdw6wandb/1ptjw6n5-media/graph/graph_summary_bafc0b1af6e99409377a.graph.json
2022-10-11 22:24:34,829 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:35,557 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:35,558 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:35,559 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:35,559 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:35,560 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:35,834 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:36,834 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:36,862 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:36,862 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:36,863 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:36,863 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:36,864 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:37,836 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:38,162 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:38,162 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:38,163 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:38,163 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:38,165 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:38,840 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:38,840 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:39,514 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:39,514 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: partial_history
2022-10-11 22:24:39,515 DEBUG   SenderThread:9943 [sender.py:send():301] send: history
2022-10-11 22:24:39,515 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:39,516 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:39,843 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/wandb-summary.json
2022-10-11 22:24:40,846 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:42,853 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:43,681 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-11 22:24:43,681 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: log_artifact
2022-10-11 22:24:43,692 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: poll_exit
2022-10-11 22:24:44,861 INFO    Thread-13 :9943 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/securims/development/ml-prjctr/ml-prjctr/inference/wandb/run-20221011_222400-2dg4hdms/files/output.log
2022-10-11 22:24:45,435 INFO    Thread-34 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/9c/ea614a7726062c86d2b1bd9df2d1fd
2022-10-11 22:24:45,449 INFO    Thread-37 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/35/49cb65852e24c960143c9f33092c5a
2022-10-11 22:24:46,020 INFO    Thread-35 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/5b/b25b2e63bb20ade8cd825b8be6518c
2022-10-11 22:24:46,445 INFO    Thread-36 :9943 [upload_job.py:push():97] Uploaded file /Users/securims/.cache/wandb/artifacts/obj/md5/07/a091927ef636fd221470c1fc5d21bd
2022-10-11 22:24:47,775 INFO    SenderThread:9943 [sender.py:send_request_log_artifact():1206] logged artifact model_autokeras - {'id': 'QXJ0aWZhY3Q6MjIwNjAzMjU1', 'digest': '5ff5d7f492c036d5783aee408b0ac77a', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMwNjMxMjU3', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MjIwNTk2Mjc3', 'versionIndex': 1}}, 'version': 'latest'}
2022-10-11 22:24:47,776 DEBUG   SenderThread:9943 [sender.py:send():301] send: exit
2022-10-11 22:24:47,776 INFO    SenderThread:9943 [sender.py:send_exit():437] handling exit code: 0
2022-10-11 22:24:47,776 INFO    SenderThread:9943 [sender.py:send_exit():439] handling runtime: 41
2022-10-11 22:24:47,776 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:47,776 INFO    SenderThread:9943 [sender.py:send_exit():445] send defer
2022-10-11 22:24:47,776 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: poll_exit
2022-10-11 22:24:47,778 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,778 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 0
2022-10-11 22:24:47,778 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: defer
2022-10-11 22:24:47,779 INFO    SenderThread:9943 [sender.py:send_request_defer():454] handle sender defer: 0
2022-10-11 22:24:47,779 INFO    SenderThread:9943 [sender.py:transition_state():458] send defer: 1
2022-10-11 22:24:47,781 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,781 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 1
2022-10-11 22:24:47,844 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: defer
2022-10-11 22:24:47,845 INFO    SenderThread:9943 [sender.py:send_request_defer():454] handle sender defer: 1
2022-10-11 22:24:47,845 INFO    SenderThread:9943 [sender.py:transition_state():458] send defer: 2
2022-10-11 22:24:47,845 DEBUG   SenderThread:9943 [sender.py:send():301] send: stats
2022-10-11 22:24:47,845 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,845 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 2
2022-10-11 22:24:47,845 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: defer
2022-10-11 22:24:47,846 INFO    SenderThread:9943 [sender.py:send_request_defer():454] handle sender defer: 2
2022-10-11 22:24:47,846 INFO    SenderThread:9943 [sender.py:transition_state():458] send defer: 3
2022-10-11 22:24:47,846 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,846 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 3
2022-10-11 22:24:47,846 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: defer
2022-10-11 22:24:47,846 INFO    SenderThread:9943 [sender.py:send_request_defer():454] handle sender defer: 3
2022-10-11 22:24:47,846 INFO    SenderThread:9943 [sender.py:transition_state():458] send defer: 4
2022-10-11 22:24:47,846 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,846 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 4
2022-10-11 22:24:47,846 DEBUG   SenderThread:9943 [sender.py:send():301] send: summary
2022-10-11 22:24:47,847 INFO    SenderThread:9943 [sender.py:_save_file():1155] saving file wandb-summary.json with policy end
2022-10-11 22:24:47,847 DEBUG   SenderThread:9943 [sender.py:send_request():315] send_request: defer
2022-10-11 22:24:47,847 INFO    SenderThread:9943 [sender.py:send_request_defer():454] handle sender defer: 4
2022-10-11 22:24:47,847 INFO    SenderThread:9943 [sender.py:transition_state():458] send defer: 5
2022-10-11 22:24:47,848 DEBUG   HandlerThread:9943 [handler.py:handle_request():138] handle_request: defer
2022-10-11 22:24:47,848 INFO    HandlerThread:9943 [handler.py:handle_request_defer():161] handle defer: 5
